h_m,tau_s,X_db,T_a_c,T_p_c,Y_kg_kg_da,dX_dh_current,dY_dh_current,dT_p_dh_current,dT_p_dh_matlab_like,dT_p_dh_delta,dH_h_dh_current,dH_h_dh_matlab_like,dT_a_dh_current,dT_a_dh_matlab_like,h_fg_current_j_kg,h_fg_particle_j_kg,q_sorption_j_kg
1.5126050420168067,0.3025210084033615,0.019049464715553226,86.97478206478792,86.98990786916062,0.022508551837024132,-0.011659695232526019,0.00013233567701987712,-22.465126416209326,-22.465126416209326,0.0,-25388.590633472744,-25388.590633472744,-24.51267384508797,-24.63222910712702,2289543.8196754004,2289504.0311277085,633000.0
1.5294117647058822,0.3058823529411766,0.018863111499426564,86.56433466949176,86.61311512694687,0.02251066691623754,-0.010524516891839518,0.00011945158431786717,-22.37289817580934,-22.37289817580934,0.0,-25232.382752151887,-25232.382752151887,-24.33099577218955,-24.439033556218895,2290622.9056490487,2290494.7199896406,633000.0
1.5462184873949578,0.3092436974789917,0.018695431394482265,86.15691928229057,86.23788769494934,0.02251257005862403,-0.009437199434707765,0.0001071107049933663,-22.27888133797645,-22.27888133797645,0.0,-25077.35310918243,-25077.35310918243,-24.151850234095548,-24.24883512430366,2291692.877417466,2291480.3253599056,633000.0
1.5630252100840336,0.31260504201680694,0.01853865212079674,85.75247373615571,85.8536366419209,0.02251434947831829,-0.009621323401996687,0.0001092004825888212,-23.830239530454197,-23.830239530454197,0.0,-24893.992809991538,-24893.992809991538,-23.982394443434572,-24.081381561949645,2292753.9234092287,2292488.631988406,633000.0
1.5798319327731092,0.315966386554622,0.018376462584916632,85.35065522987918,85.45186134077659,0.022516190303623597,-0.009639334388708584,0.00010940490440884148,-23.882042431482255,-23.882042431482255,0.0,-24738.512586939025,-24738.512586939025,-23.834697201951617,-23.933978993125333,2293806.9662483525,2293541.840482727,633000.0
1.5966386554621848,0.3193277310924371,0.018214947028336193,84.95129754976188,85.0516804125462,0.022518023479371596,-0.009574517070713703,0.0001086692382110204,-23.72867058921002,-23.72867058921002,0.0,-24587.650646896116,-24587.650646896116,-23.689013551666005,-23.78773560144464,2294852.4625696354,2294589.7687272173,633000.0
1.6134453781512605,0.3226890756302523,0.01805451414147273,84.55438182997239,84.6540055740133,0.022519844366991375,-0.009515570631420748,0.00010800020554797244,-23.589699686724146,-23.589699686724146,0.0,-24437.467991934795,-24437.467991934795,-23.544148861090267,-23.642369542002985,2295890.4819105607,2295630.046139665,633000.0
1.6302521008403361,0.32605042016806735,0.017895093759856023,84.15989282348335,84.25873296479028,0.022521653762838458,-0.009454030503454862,0.00010730173493310276,-23.444167265172773,-23.444167265172773,0.0,-24288.3338827251,-24288.3338827251,-23.40021088498025,-23.49790132067273,2296921.084030558,2296662.9644953595,633000.0
1.6470588235294117,0.3294117647058824,0.017736702460139454,83.76781535345378,83.86589662652614,0.022523451478770485,-0.009394610772297888,0.00010662733048305665,-23.30375537527324,-23.30375537527324,0.0,-24140.033600043174,-24140.033600043174,-23.257130861291365,-23.354310873428783,2297944.328219228,2297688.45451669,633000.0
1.6638655462184873,0.3327731092436975,0.01757932076937336,83.3781331172463,83.47544710343783,0.02252523773580231,-0.00933413655844117,0.00010594095782293352,-23.16059648874286,-23.16059648874286,0.0,-23992.701537270354,-23992.701537270354,-23.114945333420792,-23.211601957737614,2298960.276416284,2298706.664803927,633000.0
1.680672268907563,0.3361344537815127,0.017422948394197828,82.99083281328598,83.08738697073107,0.02252701253726353,-0.00927413313773537,0.00010525992858981435,-23.018473064447214,-23.018473064447214,0.0,-23846.265004923185,-23846.265004923185,-22.97362894918445,-23.069765017551234,2299968.982456367,2299717.607830914,633000.0
1.6974789915966386,0.3394957983193278,0.01726757906931389,82.60590038300938,82.70170311863222,0.022528775954264287,-0.00921469581666272,0.00010458532449703714,-22.877623769989423,-22.877623769989423,0.0,-23700.714380450045,-23700.714380450045,-22.833175242665085,-22.928794610876913,2300970.501884091,2300721.33678038,633000.0
1.7142857142857142,0.3428571428571429,0.01711320545710184,82.22332137111158,82.31837954800613,0.022530528070085383,-0.009155679893284092,0.00010391550320072425,-22.737691806329735,-22.737691806329735,0.0,-23556.0505180377,-23556.0505180377,-22.69358082195933,-22.788685880432173,2301964.891010412,2301717.9120877143,633000.0
1.7310924369747898,0.34621848739495803,0.016959820688406495,81.84308133876681,81.9374013481625,0.022532268962690637,-0.00909704341181465,0.00010324998850942462,-22.598575030760852,-22.598575030760852,0.0,-23412.26972610121,-23412.26972610121,-22.55484092448631,-22.649433660038756,2302952.2058373117,2302707.3910793588,633000.0
1.7478991596638656,0.3495798319327732,0.016807418476899882,81.46516664094054,81.55875491967566,0.022533998703428867,-0.009038794197045168,0.00010258886923326275,-22.460294776935424,-22.460294776935424,0.0,-23269.36641396185,-23269.36641396185,-22.416950411642674,-22.511032923315685,2303932.5000450374,2303689.8274116856,633000.0
1.7647058823529411,0.3529411764705883,0.01665599197972379,81.0895624433686,81.18242544563901,0.022535717369965423,-0.008980937389655622,0.00010193220371813458,-22.32286573938108,-22.32286573938108,0.0,-23127.334652072645,-23127.334652072645,-22.279903744756524,-22.373478216140345,2304905.830140824,2304665.2776415884,633000.0
1.7815126050420167,0.35630252100840343,0.016505535177147108,80.71625575052826,80.80839986367494,0.02253742503062328,-0.00892346989803583,0.00010127995687475875,-22.186282115276,-22.186282115276,0.0,-22986.16958314617,-22986.16958314617,-22.143696170789905,-22.23676478357912,2305872.2476108945,2305633.7935210094,633000.0
1.7983193277310923,0.35966386554621854,0.01635604118346964,80.34523168809665,80.43666321938957,0.02253912176355405,-0.008866387363282834,0.0001006320792302835,-22.05053496288674,-22.05053496288674,0.0,-22845.865682614698,-22845.865682614698,-22.00832226469997,-22.100887185471567,2306831.8085559662,2306595.431450184,633000.0
1.815126050420168,0.3630252100840337,0.016207503333661926,79.97647582849413,80.06720102195249,0.022540807644404737,-0.008809686995086354,9.998853911513317e-05,-21.915619201489196,-21.915619201489196,0.0,-22706.4175283491,-22706.4175283491,-21.87377674474516,-21.965840140725845,2307784.5676639327,2307550.246371094,633000.0
1.8319327731092436,0.3663865546218488,0.016059915190342305,79.60997421720828,79.69999925821804,0.022542482746238605,-0.0087533663937241,9.93493092928434e-05,-21.78153068713681,-21.78153068713681,0.0,-22567.81986295346,-22567.81986295346,-21.740054497940022,-21.83161854053518,2308730.5781498887,2308498.291739206,633000.0
1.8487394957983192,0.36974789915966394,0.015913270423279363,79.2457131192158,79.33504413121216,0.02254414714090276,-0.008697422787811463,9.87143583086419e-05,-21.648264323167602,-21.648264323167602,0.0,-22430.067529879936,-22430.067529879936,-21.607150497233427,-21.698217357665392,2309669.8924178593,2309439.6202058997,633000.0
1.8655462184873948,0.37310924369747905,0.01576756274049067,78.88367886755572,78.97232191159878,0.0225458008998102,-0.008641853319816211,9.80836537299946e-05,-21.515814772721967,-21.515814772721967,0.0,-22293.155402496588,-22293.155402496588,-21.475059742102253,-21.565631590065337,2310602.5624555945,2310374.284005879,633000.0
1.8823529411764706,0.37647058823529417,0.015622785879180175,78.52385784206342,78.6118189186206,0.022547444094042662,-0.0085866552623979,9.74571646020235e-05,-21.384176997634192,-21.384176997634192,0.0,-22157.078366330457,-22157.078366330457,-21.34377724783478,-21.433856252426274,2311528.639892217,2311302.335009169,633000.0
1.8991596638655461,0.3798319327731093,0.015478933615980872,78.16623649250204,78.25352154248509,0.022549076794234364,-0.008531825945951806,9.683486062514167e-05,-21.2533460783122,-21.2533460783122,0.0,-22021.831331179827,-22021.831331179827,-21.21329805498579,-21.302886384882534,2312448.175941433,2312223.8246662654,633000.0
1.9159663865546217,0.3831932773109244,0.015335999773715043,77.81080135407905,77.89741625922494,0.022550699070495284,-0.008477362694649122,9.621671142911994e-05,-21.123317054591222,-21.123317054591222,0.0,-21887.409239917975,-21887.409239917975,-21.083617235924667,-21.172717058892093,2313361.2213646034,2313138.803972912,633000.0
1.9327731092436975,0.38655462184873957,0.015193978222070125,77.45753904905757,77.54348963248407,0.022552310992403492,-0.008423262843884387,9.560268677111225e-05,-20.994084969463213,-20.994084969463213,0.0,-21753.807068341517,-21753.807068341517,-20.95472989518577,-21.043343377775344,2314267.826469686,2314047.323468613,633000.0
1.949579831932773,0.3899159663865547,0.015052862874473879,77.10643628062371,77.19172830752433,0.02255391262904061,-0.00836952375470142,9.499275669938783e-05,-20.86564490545551,-20.86564490545551,0.0,-21621.019822172588,-21621.019822172588,-20.826631167018444,-20.9147604744244,2315168.0411300114,2314949.43325508,633000.0
1.9663865546218486,0.3932773109243698,0.01491264769172268,76.75747983944882,76.84211901790155,0.022555504048950632,-0.008316142825390595,9.43868916849583e-05,-20.737992013726817,-20.737992013726817,0.0,-21489.04253907343,-21489.04253907343,-20.69931621763344,-20.786963513676856,2316061.9147704397,2315845.1829821174,633000.0
1.9831932773109242,0.3966386554621849,0.01477332667334128,76.41065658797936,76.494648569442,0.022557085320237997,-0.008263117461750565,9.37850622840531e-05,-20.611121440683867,-20.611121440683867,0.0,-21357.87028391399,-21357.87028391399,-20.57278023983226,-20.659947686642038,2316949.496410551,2316734.6218916466,633000.0
2.0,0.4000000000000001,0.014634893866813797,76.06595347763937,76.14930385765211,0.022558656510462804,-0.008210445097486715,9.318723936963855e-05,-20.485028378731943,-20.485028378731943,0.0,-21227.49815449345,-21227.49815449345,-20.44701845904001,-20.533708216950824,2317830.83462347,2317617.798776015,633000.0
