scenario,h_m,section,T_a_c,T_p_c,X_db,Y_kg_kg_da,RH_a_pct,dX_dh,dY_dh,dT_p_dh,dH_h_dh_model,dH_h_dh_sensible_only,dH_particle_sensible_dh,dH_particle_liquid_dh,dH_q_loss_dh,dT_a_dh_model,dT_a_dh_sensible_only,cp_air_j_kg_da_k,liquid_term_share_of_dH_pct
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.6062695924764891,cylinder,92.04287321789161,92.04287321789167,0.022735134840943465,0.040657986444279634,7.620832631816195,-2.7967111585393e-13,5.819599892230035e-15,-5.699036453560745e-10,2.1159305727212685e-08,1.8917063545694098e-08,1.8917063545694098e-08,2.2422421815185862e-09,-0.0,5.133460321970508e-12,3.067201247767648e-12,1085.1699138374597,10.596955355840764
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.6194357366771162,cylinder,92.04287321789161,92.04287321789144,0.022735134840943083,0.04065798644427964,7.620832631816196,4.3948318205617584e-13,-9.145085544932915e-15,9.810842362949813e-10,-3.608908603311807e-08,-3.2565562605017444e-08,-3.2565562605017444e-08,-3.5235234281006275e-09,-0.0,-1.0682814585178132e-11,-7.43583604000222e-12,1085.1699138374597,-9.763404439966079
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.6326018808777432,cylinder,92.04287321789161,92.04287321789161,0.022735134840942958,0.04065798644427964,7.620832631816196,1.3317672183520476e-14,-2.7712380439190643e-16,2.4287556659108145e-11,-9.129610382839989e-10,-8.061876010688282e-10,-8.061876010688282e-10,-1.067734372151707e-10,-0.0,-1.5725221269111217e-13,-5.885892344335703e-14,1085.1699138374597,-11.695289583864609
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.6457680250783702,cylinder,92.04287321789161,92.04287321789167,0.022735134840942983,0.04065798644427964,7.620832631816196,-2.663534436704095e-13,5.5424760878381275e-15,-5.456160886969669e-10,2.0246344688928674e-08,1.811087594462526e-08,1.811087594462526e-08,2.135468744303415e-09,-0.0,4.976208109279387e-12,3.008342324324284e-12,1085.1699138374597,10.547428571001042
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.658934169278997,cylinder,92.04287321789161,92.04287321789155,0.022735134840942983,0.04065798644427964,7.620832631816196,2.663534436704096e-14,-5.54247608783813e-16,1.0844006883302043e-10,-3.813045999816698e-09,-3.599499125386357e-09,-3.599499125386357e-09,-2.1354687443034133e-10,-0.0,-2.145668280839369e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.672100313479624,cylinder,92.04287321789161,92.04287321789155,0.022735134840943007,0.04065798644427964,7.620832631816196,2.663534436704095e-14,-5.542476087838128e-16,1.0844006883302038e-10,-3.8130459998166965e-09,-3.599499125386355e-09,-3.599499125386355e-09,-2.1354687443034125e-10,-0.0,-2.1456682808393675e-12,-1.9488817023438573e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.685266457680251,cylinder,92.04287321789161,92.04287321789155,0.022735134840942927,0.04065798644427964,7.620832631816196,2.6635344367040955e-14,-5.542476087838129e-16,1.0844006883302043e-10,-3.813045999816697e-09,-3.599499125386356e-09,-3.599499125386356e-09,-2.135468744303413e-10,-0.0,-2.1456682808393683e-12,-1.948881702343858e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.698432601880878,cylinder,92.04287321789161,92.04287321789167,0.022735134840942764,0.04065798644427964,7.620832631816196,-2.6635344367040955e-13,5.542476087838129e-15,-5.456160886969674e-10,2.0246344688928684e-08,1.8110875944625267e-08,1.8110875944625267e-08,2.1354687443034155e-09,-0.0,4.976208109279393e-12,3.008342324324287e-12,1085.1699138374597,10.547428571001038
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.711598746081505,cylinder,92.04287321789161,92.04287321789155,0.022735134840942667,0.04065798644427964,7.620832631816196,2.663534436704096e-14,-5.54247608783813e-16,1.0844006883302055e-10,-3.813045999816698e-09,-3.5994991253863574e-09,-3.5994991253863574e-09,-2.1354687443034133e-10,-0.0,-2.145668280839369e-12,-1.9488817023438593e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.7247648902821318,cylinder,92.04287321789161,92.04287321789155,0.022735134840942688,0.04065798644427964,7.620832631816196,2.6635344367040955e-14,-5.542476087838129e-16,1.0844006883302051e-10,-3.813045999816698e-09,-3.599499125386356e-09,-3.599499125386356e-09,-2.135468744303413e-10,-0.0,-2.145668280839369e-12,-1.948881702343858e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.7379310344827588,cylinder,92.04287321789161,92.04287321789161,0.022735134840942663,0.04065798644427964,7.620832631816196,1.3317672183520478e-14,-2.7712380439190643e-16,2.4287556659108167e-11,-9.12961038283999e-10,-8.061876010688283e-10,-8.061876010688283e-10,-1.0677343721517072e-10,-0.0,-1.5725221269111227e-13,-5.885892344335713e-14,1085.1699138374597,-11.695289583864607
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.7510971786833858,cylinder,92.04287321789155,92.04287321789161,0.022735134840942344,0.04065798644427965,7.620832631816199,-2.663534436704095e-14,5.542476087838128e-16,-1.0844006883302063e-10,3.813045999816698e-09,3.599499125386357e-09,3.599499125386357e-09,2.1354687443034138e-10,-0.0,2.14566828083937e-12,1.9488817023438593e-12,1085.1699138374597,5.600427438866646
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.7642633228840128,cylinder,92.04287321789155,92.04287321789155,0.022735134840942115,0.04065798644427965,7.620832631816199,-1.3317672183520473e-14,2.7712380439190633e-16,-2.42875566591082e-11,9.129610382839987e-10,8.061876010688281e-10,8.061876010688281e-10,1.0677343721517061e-10,-0.0,1.5725221269111235e-13,5.885892344335732e-14,1085.1699138374597,11.6952895838646
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.7774294670846398,cylinder,92.04287321789161,92.04287321789155,0.022735134840942337,0.04065798644427964,7.620832631816196,2.6635344367040952e-14,-5.542476087838129e-16,1.0844006883302061e-10,-3.813045999816698e-09,-3.5994991253863566e-09,-3.5994991253863566e-09,-2.1354687443034128e-10,-0.0,-2.145668280839369e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.7905956112852666,cylinder,92.04287321789161,92.04287321789178,0.022735134840942705,0.040657986444279634,7.620832631816195,-5.460245595243398e-13,1.1362075980068167e-14,-1.1753846895678475e-09,4.339277433939008e-08,3.9015063413568064e-08,3.9015063413568064e-08,4.377710925822009e-09,-0.0,1.1940832286707043e-11,7.906707427549067e-12,1085.1699138374597,10.088571179114751
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.8037617554858936,cylinder,92.04287321789161,92.04287321789155,0.022735134840942594,0.040657986444279634,7.620832631816195,1.3317672183520476e-14,-2.7712380439190643e-16,8.415251217391235e-11,-2.900084961532698e-09,-2.7933115243175274e-09,-2.7933115243175274e-09,-1.0677343721517064e-10,-0.0,-1.988416068148256e-12,-1.8900227789005008e-12,1085.1699138374597,-3.681734798512274
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.8169278996865206,cylinder,92.04287321789161,92.04287321789161,0.02273513484094232,0.04065798644427964,7.620832631816196,1.3317672183520484e-14,-2.771238043919066e-16,2.42875566591082e-11,-9.129610382839994e-10,-8.061876010688287e-10,-8.061876010688287e-10,-1.0677343721517077e-10,-0.0,-1.5725221269111227e-13,-5.885892344335703e-14,1085.1699138374597,-11.695289583864607
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.8300940438871476,cylinder,92.04287321789161,92.04287321789172,0.02273513484094236,0.04065798644427964,7.620832631816196,-2.796711158539301e-13,5.8195998922300366e-15,-6.297686008708804e-10,2.314642965046138e-08,2.0904187468942794e-08,2.0904187468942794e-08,2.2422421815185883e-09,-0.0,6.964624177427643e-12,4.898365103224783e-12,1085.1699138374597,9.687205393570897
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.8432601880877746,cylinder,92.04287321789161,92.04287321789155,0.02273513484094245,0.04065798644427964,7.620832631816196,2.663534436704096e-14,-5.54247608783813e-16,1.084400688330206e-10,-3.813045999816698e-09,-3.599499125386357e-09,-3.599499125386357e-09,-2.1354687443034133e-10,-0.0,-2.145668280839369e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.8564263322884014,cylinder,92.04287321789161,92.04287321789167,0.022735134840942393,0.04065798644427964,7.620832631816196,-2.6635344367040965e-13,5.542476087838131e-15,-5.456160886969681e-10,2.0246344688928688e-08,1.811087594462527e-08,1.811087594462527e-08,2.1354687443034163e-09,-0.0,4.976208109279392e-12,3.0083423243242853e-12,1085.1699138374597,10.54742857100104
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.8695924764890284,cylinder,92.04287321789161,92.04287321789161,0.022735134840942254,0.04065798644427964,7.620832631816196,1.3317672183520478e-14,-2.7712380439190643e-16,2.428755665910819e-11,-9.129610382839989e-10,-8.061876010688282e-10,-8.061876010688282e-10,-1.0677343721517072e-10,-0.0,-1.5725221269111217e-13,-5.885892344335703e-14,1085.1699138374597,-11.695289583864609
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.8827586206896554,cylinder,92.04287321789161,92.04287321789161,0.022735134840942233,0.04065798644427964,7.620832631816196,1.3317672183520481e-14,-2.7712380439190653e-16,2.4287556659108203e-11,-9.129610382839991e-10,-8.061876010688284e-10,-8.061876010688284e-10,-1.0677343721517074e-10,-0.0,-1.5725221269111217e-13,-5.885892344335703e-14,1085.1699138374597,-11.695289583864609
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.8959247648902824,cylinder,92.04287321789161,92.04287321789155,0.02273513484094225,0.04065798644427964,7.620832631816196,2.663534436704096e-14,-5.54247608783813e-16,1.0844006883302065e-10,-3.813045999816698e-09,-3.599499125386357e-09,-3.599499125386357e-09,-2.1354687443034133e-10,-0.0,-2.145668280839369e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.9090909090909094,cylinder,92.04287321789161,92.0428732178915,0.02273513484094232,0.04065798644427964,7.620832631816196,4.261655098726553e-13,-8.867961740541006e-15,8.969317241210705e-10,-3.3189001071585366e-08,-2.9772251080699907e-08,-2.9772251080699907e-08,-3.4167499908854588e-09,-0.0,-8.694398517029879e-12,-5.545813261101717e-12,1085.1699138374597,-10.294826239319073
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.9222570532915362,cylinder,92.04287321789161,92.04287321789161,0.02273513484094254,0.04065798644427964,7.620832631816196,1.331767218352048e-14,-2.771238043919065e-16,2.428755665910818e-11,-9.129610382839991e-10,-8.061876010688284e-10,-8.061876010688284e-10,-1.0677343721517073e-10,-0.0,-1.5725221269111227e-13,-5.885892344335713e-14,1085.1699138374597,-11.695289583864607
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.9354231974921632,cylinder,92.04287321789161,92.04287321789161,0.022735134840942584,0.04065798644427964,7.620832631816196,1.3317672183520476e-14,-2.7712380439190643e-16,2.4287556659108167e-11,-9.129610382839989e-10,-8.061876010688281e-10,-8.061876010688281e-10,-1.067734372151707e-10,-0.0,-1.5725221269111217e-13,-5.885892344335694e-14,1085.1699138374597,-11.695289583864609
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.9485893416927902,cylinder,92.04287321789161,92.04287321789172,0.02273513484094264,0.04065798644427964,7.620832631816196,-2.796711158539301e-13,5.8195998922300366e-15,-6.2976860087088e-10,2.3146429650461388e-08,2.0904187468942797e-08,2.0904187468942797e-08,2.2422421815185883e-09,-0.0,6.96462417742765e-12,4.8983651032247865e-12,1085.1699138374597,9.687205393570894
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.9617554858934172,cylinder,92.04287321789155,92.04287321789161,0.02273513484094248,0.04065798644427965,7.620832631816199,-2.6635344367040946e-14,5.542476087838127e-16,-1.0844006883302058e-10,3.813045999816698e-09,3.599499125386357e-09,3.599499125386357e-09,2.1354687443034135e-10,-0.0,2.14566828083937e-12,1.9488817023438597e-12,1085.1699138374597,5.600427438866645
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.9749216300940442,cylinder,92.04287321789155,92.04287321789172,0.0227351348409424,0.04065798644427965,7.620832631816199,-3.196241324044914e-13,6.6509713054057536e-15,-7.624962263630092e-10,2.787243668856208e-08,2.530987419539798e-08,2.530987419539798e-08,2.5625624931641e-09,-0.0,9.267544670958136e-12,6.9061057290120105e-12,1085.1699138374597,9.193894749129308
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.988087774294671,cylinder,92.04287321789161,92.04287321789155,0.022735134840942653,0.04065798644427964,7.620832631816196,2.6635344367040962e-14,-5.542476087838131e-16,1.0844006883302056e-10,-3.813045999816699e-09,-3.5994991253863582e-09,-3.5994991253863582e-09,-2.1354687443034135e-10,-0.0,-2.1456682808393696e-12,-1.9488817023438597e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.001253918495298,cylinder,92.04287321789161,92.04287321789155,0.022735134840942698,0.04065798644427964,7.620832631816196,2.6635344367040952e-14,-5.542476087838129e-16,1.084400688330205e-10,-3.813045999816697e-09,-3.5994991253863558e-09,-3.5994991253863558e-09,-2.1354687443034128e-10,-0.0,-2.1456682808393683e-12,-1.9488817023438577e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.0144200626959248,cylinder,92.04287321789161,92.04287321789138,0.02273513484094257,0.04065798644427964,7.620832631816196,7.191542979101057e-13,-1.4964685437162946e-14,1.550987881651058e-09,-5.7248391760330734e-08,-5.1482626150711525e-08,-5.1482626150711525e-08,-5.765765609619204e-09,-0.0,-1.581627490714863e-11,-1.0503037287769861e-11,1085.1699138374597,-10.071489228479061
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.027586206896552,cylinder,92.04287321789161,92.04287321789172,0.02273513484094278,0.04065798644427964,7.620832631816196,-2.796711158539301e-13,5.8195998922300366e-15,-6.297686008708798e-10,2.3146429650461388e-08,2.0904187468942797e-08,2.0904187468942797e-08,2.2422421815185883e-09,-0.0,6.96462417742765e-12,4.8983651032247865e-12,1085.1699138374597,9.687205393570894
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.040752351097179,cylinder,92.04287321789161,92.04287321789155,0.02273513484094281,0.04065798644427964,7.620832631816196,2.6635344367040955e-14,-5.542476087838129e-16,1.0844006883302047e-10,-3.813045999816697e-09,-3.5994991253863566e-09,-3.5994991253863566e-09,-2.135468744303413e-10,-0.0,-2.1456682808393683e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.053918495297806,cylinder,92.04287321789161,92.04287321789155,0.02273513484094282,0.04065798644427964,7.620832631816196,2.663534436704095e-14,-5.542476087838128e-16,1.0844006883302046e-10,-3.813045999816697e-09,-3.599499125386356e-09,-3.599499125386356e-09,-2.1354687443034125e-10,-0.0,-2.1456682808393683e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.067084639498433,cylinder,92.04287321789161,92.04287321789167,0.02273513484094288,0.04065798644427964,7.620832631816196,-2.6635344367040955e-13,5.542476087838129e-15,-5.456160886969672e-10,2.0246344688928678e-08,1.8110875944625263e-08,1.8110875944625263e-08,2.1354687443034155e-09,-0.0,4.976208109279387e-12,3.008342324324284e-12,1085.1699138374597,10.547428571001042
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.08025078369906,cylinder,92.04287321789161,92.04287321789161,0.022735134840942868,0.04065798644427964,7.620832631816196,1.3317672183520478e-14,-2.7712380439190643e-16,2.428755665910815e-11,-9.129610382839989e-10,-8.061876010688281e-10,-8.061876010688281e-10,-1.0677343721517072e-10,-0.0,-1.5725221269111217e-13,-5.885892344335694e-14,1085.1699138374597,-11.695289583864609
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.093416927899687,cylinder,92.04287321789161,92.04287321789155,0.022735134840942858,0.04065798644427964,7.620832631816196,2.6635344367040955e-14,-5.542476087838129e-16,1.0844006883302046e-10,-3.813045999816698e-09,-3.599499125386356e-09,-3.599499125386356e-09,-2.135468744303413e-10,-0.0,-2.145668280839369e-12,-1.948881702343858e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.106583072100314,cylinder,92.04287321789161,92.04287321789155,0.02273513484094276,0.04065798644427964,7.620832631816196,2.663534436704096e-14,-5.54247608783813e-16,1.0844006883302051e-10,-3.813045999816698e-09,-3.599499125386357e-09,-3.599499125386357e-09,-2.1354687443034133e-10,-0.0,-2.145668280839369e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.119749216300941,cylinder,92.04287321789161,92.0428732178915,0.02273513484094268,0.04065798644427964,7.620832631816196,4.2616550987265524e-13,-8.867961740541006e-15,8.969317241210695e-10,-3.318900107158536e-08,-2.9772251080699897e-08,-2.9772251080699897e-08,-3.4167499908854584e-09,-0.0,-8.694398517029872e-12,-5.545813261101708e-12,1085.1699138374597,-10.294826239319075
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.132915360501568,cylinder,92.04287321789161,92.04287321789224,0.0227351348409428,0.040657986444279634,7.620832631816195,-1.9443801387939907e-12,4.046007544121836e-14,-4.204497782892638e-09,1.5515067474519973e-07,1.395617529117847e-07,1.395617529117847e-07,1.5588921833415036e-08,-0.0,4.3101625462931087e-11,2.873620523275873e-11,1085.1699138374597,10.047601700099824
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.1460815047021944,cylinder,92.04287321789161,92.04287321789167,0.02273513484094248,0.04065798644427964,7.620832631816196,-2.6635344367040955e-13,5.542476087838129e-15,-5.456160886969678e-10,2.0246344688928684e-08,1.8110875944625267e-08,1.8110875944625267e-08,2.1354687443034155e-09,-0.0,4.976208109279393e-12,3.008342324324287e-12,1085.1699138374597,10.547428571001038
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.1592476489028214,cylinder,92.04287321789161,92.0428732178915,0.022735134840942424,0.04065798644427964,7.620832631816196,4.2616550987265534e-13,-8.867961740541007e-15,8.969317241210704e-10,-3.318900107158537e-08,-2.977225108069991e-08,-2.977225108069991e-08,-3.416749990885459e-09,-0.0,-8.694398517029882e-12,-5.545813261101717e-12,1085.1699138374597,-10.294826239319072
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.1724137931034484,cylinder,92.04287321789161,92.04287321789155,0.022735134840942473,0.04065798644427964,7.620832631816196,2.6635344367040952e-14,-5.542476087838129e-16,1.0844006883302056e-10,-3.813045999816697e-09,-3.5994991253863566e-09,-3.5994991253863566e-09,-2.1354687443034128e-10,-0.0,-2.1456682808393683e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866644
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.1855799373040754,cylinder,92.04287321789161,92.04287321789167,0.022735134840942473,0.04065798644427964,7.620832631816196,-2.663534436704096e-13,5.54247608783813e-15,-5.456160886969679e-10,2.0246344688928688e-08,1.811087594462527e-08,1.811087594462527e-08,2.135468744303416e-09,-0.0,4.976208109279393e-12,3.008342324324287e-12,1085.1699138374597,10.54742857100104
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.1987460815047024,cylinder,92.04287321789161,92.04287321789167,0.02273513484094235,0.04065798644427964,7.620832631816196,-2.663534436704096e-13,5.54247608783813e-15,-5.45616088696968e-10,2.0246344688928684e-08,1.8110875944625267e-08,1.8110875944625267e-08,2.135468744303416e-09,-0.0,4.97620810927939e-12,3.008342324324284e-12,1085.1699138374597,10.547428571001042
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.2,cone,92.04287321789161,92.04287321789167,0.02273513484094237,0.04065798644427964,7.620832631816196,-2.663522482125722e-13,5.542451211882383e-15,-5.456136420168628e-10,2.024625389070125e-08,1.8110794730891326e-08,1.8110794730891326e-08,2.135459159809926e-09,-0.0,4.976185841403427e-12,3.008328888699724e-12,1085.1699138374597,10.547428533387626
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.2119122257053294,cone,92.04287321789161,92.04287321789161,0.022735134840942396,0.04065798644427964,7.620832631816196,1.311353162604494e-14,-2.728758992671423e-16,2.391526371723473e-11,-8.989666725464669e-10,-7.938299169297256e-10,-7.938299169297256e-10,-1.0513675561674123e-10,-0.0,-1.5484176483501084e-13,-5.79567016978024e-14,1085.1699138374597,-11.69528958386461
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.2250783699059564,cone,92.04287321789161,92.04287321789161,0.02273513484094244,0.04065798644427964,7.620832631816196,1.2884024249531187e-14,-2.681001429308211e-16,2.349670908291518e-11,-8.832333454403147e-10,-7.799366479898146e-10,-7.799366479898146e-10,-1.0329669745050006e-10,-0.0,-1.521317910281486e-13,-5.694236849318855e-14,1085.1699138374597,-11.69528958386461
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.2382445141065834,cone,92.04287321789161,92.04287321789155,0.022735134840942414,0.04065798644427964,7.620832631816196,2.5310080281360128e-14,-5.266705502568514e-16,1.030443838937775e-10,-3.6233194398847843e-09,-3.420397770797841e-09,-3.420397770797841e-09,-2.0292166908694346e-10,-0.0,-2.0389039200749238e-12,-1.8519086242236445e-12,1085.1699138374597,-5.600435524762786
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.2514106583072104,cone,92.04287321789161,92.04287321789161,0.022735134840942306,0.04065798644427964,7.620832631816196,1.2426621968806849e-14,-2.5858218375408783e-16,2.2662540494290184e-11,-8.518772303949019e-10,-7.522477214012126e-10,-7.522477214012126e-10,-9.96295089936893e-11,-0.0,-1.4673088314104295e-13,-5.492082858343731e-14,1085.1699138374597,-11.69528958386461
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.2645768025078374,cone,92.04287321789155,92.04287321789161,0.02273513484094219,0.04065798644427965,7.620832631816199,-2.4397621984805808e-14,5.076834546889795e-16,-9.932949531267177e-11,3.4926939356595637e-09,3.2970878324835427e-09,3.2970878324835427e-09,1.9560610317602103e-10,-0.0,1.9653985110042386e-12,1.7851446164926373e-12,1085.1699138374597,5.600436418975331
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.277742946708464,cone,92.04287321789155,92.04287321789155,0.022735134840941962,0.04065798644427965,7.620832631816199,-1.197164941388437e-14,2.4911478407818645e-16,-2.183280301811982e-11,8.206876793676032e-10,7.247058786864638e-10,7.247058786864638e-10,9.598180068113941e-11,-0.0,1.413586649343343e-13,5.291002711528403e-14,1085.1699138374597,11.6952895838646
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.290909090909091,cone,92.04287321789155,92.04287321789155,0.022735134840941917,0.04065798644427965,7.620832631816199,-1.174517974082299e-14,2.4440223848363266e-16,-2.1419788270478398e-11,8.051625947275265e-10,7.10996497653184e-10,7.10996497653184e-10,9.416609707434233e-11,-0.0,1.3868455967738112e-13,5.190911937665877e-14,1085.1699138374597,11.695289583864598
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.304075235109718,cone,92.04287321789155,92.04287321789161,0.02273513484094195,0.04065798644427965,7.620832631816199,-2.3038890047586062e-14,4.794099727769488e-16,-9.379769210574484e-11,3.298180815928681e-09,3.1134682440839466e-09,3.1134682440839466e-09,1.8471257184473477e-10,-0.0,1.855942322615713e-12,1.6857269770837493e-12,1085.1699138374597,5.6004380036612575
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.317241379310345,cone,92.04287321789155,92.04287321789161,0.02273513484094194,0.04065798644427965,7.620832631816199,-2.258897769014689e-14,4.700478693689104e-16,-9.196596397540937e-11,3.2337723160828197e-09,3.0526668827970894e-09,3.0526668827970894e-09,1.8110543328573008e-10,-0.0,1.8196984413861017e-12,1.6528071269694575e-12,1085.1699138374597,5.600438608031297
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.330407523510972,cone,92.04287321789155,92.04287321789167,0.02273513484094197,0.04065798644427965,7.620832631816199,-2.4354781564656653e-13,5.0679200008265784e-15,-5.436857549367303e-10,1.9999427856317646e-08,1.804680152309036e-08,1.804680152309036e-08,1.9526263332272895e-09,-0.0,5.920068949913444e-12,4.120695129898235e-12,1085.1699138374597,9.763410969831678
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.343573667711599,cone,92.04287321789155,92.04287321789161,0.022735134840942063,0.04065798644427965,7.620832631816199,-2.1694177757368533e-14,4.514282218716546e-16,-8.832296399770749e-11,3.105674616644866e-09,2.931743174663778e-09,2.931743174663778e-09,1.7393144198108805e-10,-0.0,1.7476154295445975e-12,1.5873350533903982e-12,1085.1699138374597,5.600439951078658
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.356739811912226,cone,92.04287321789155,92.0428732178915,0.022735134840942136,0.04065798644427965,7.620832631816199,3.0811730699447685e-13,-6.411528917114909e-15,6.096758368508822e-10,-2.2707546857707446e-08,-2.0237239473659376e-08,-2.0237239473659376e-08,-2.4703073840480695e-09,-0.0,-5.0990645492201844e-12,-2.8226400441282744e-12,1085.1699138374597,-10.878794611887335
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.369905956112853,cone,92.04287321789161,92.04287321789161,0.022735134840942327,0.04065798644427964,7.620832631816196,1.0403338306235559e-14,-2.1648022642932608e-16,1.8972660167234566e-11,-7.131758771952139e-10,-6.29767893114967e-10,-6.29767893114967e-10,-8.34079840802469e-11,-0.0,-1.228403842267645e-13,-4.5978702920752854e-14,1085.1699138374597,-11.695289583864607
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.38307210031348,cone,92.04287321789161,92.04287321789161,0.022735134840942525,0.04065798644427964,7.620832631816196,1.0182945594537374e-14,-2.1189413466460863e-16,1.8570728027829003e-11,-6.980673840494536e-10,-6.164263819943615e-10,-6.164263819943615e-10,-8.16410020550919e-11,-0.0,-1.202380344243403e-13,-4.5004652984205325e-14,1085.1699138374597,-11.695289583864609
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.396238244514107,cone,92.04287321789161,92.0428732178915,0.022735134840942434,0.04065798644427964,7.620832631816196,3.1883529532815125e-13,-6.634556610057472e-15,6.710380759124713e-10,-2.483030144244741e-08,-2.2274063391339173e-08,-2.2274063391339173e-08,-2.5562380511082343e-09,-0.0,-6.504690574772245e-12,-4.149079698989046e-12,1085.1699138374597,-10.29483293641512
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.4094043887147336,cone,92.04287321789161,92.04287321789161,0.022735134840942386,0.04065798644427964,7.620832631816196,9.745357262734645e-15,-2.0278847854125573e-16,1.777269431326029e-11,-6.680695666953118e-10,-5.899368962486256e-10,-5.899368962486256e-10,-7.813267044668623e-11,-0.0,-1.1507108539033873e-13,-4.30706830105975e-14,1085.1699138374597,-11.695289583864609
V2_dynamic_no_heat_loss_304kg_h_lin_gab,2.4225705329153606,cone,92.04287321789161,92.04287321789167,0.022735134840942417,0.04065798644427964,7.620832631816196,-1.9056511416523458e-13,3.965417431373327e-15,-3.9036597639178156e-10,1.4485431861052514e-08,1.2957590360500965e-08,1.2957590360500965e-08,1.5278415005515471e-09,-0.0,3.560267546226054e-12,2.1523391830550917e-12,1085.1699138374597,10.547434934677424
